CustomerService,FiturAplikasi,UserExperience,Verifikasi,content
-1,-1,-1,0,"aplikasi busuk, ngajuin keluhan d email responnya lambat banget, telpon ke call center 150911 juga gak ada jawaban malah pulsa saya yg tekor. saldo saya urusin tuh pending dari 23 september 2022 sampai sekarang uang gak kembali, ke kirim juga enggak. tanggapin nih aplikasi busuk."
0,1,1,0,"Aplikasinya bagus,saya gk kesusahan kalo mau cari paket data lagi malam2,tinggal beli disini aja.cepat prosesnya"
-1,-1,-1,0,"System masih blom sempurna, Error' pengambilan dana tetap dana terpotong, dan pihak Link terlalu lambat utk mengatasi masalah dari pengguna."
-1,-1,-1,0,"Assalamualaikum, admin Saya melakukan penarikan tunai di ATM BRI, namun uangnya tidak bisa keluar sedangkan saldo sudah terpotong. Sudah tiga hari lebih saya mengajukan keluhan lewat email namun belum ada respon atau balasan, call center tak bisa dihubungi pake telepon seluler lalu saya mendatangi pihak bank BRI langsung, CS BRI pun tidak bisa membuat laporan terkait masalah ini hanya mebantu menghubungi CS linkaja via telepon kabel, lalu Adminnya menyarankan via live chat tetep ga ada respon."
0,-1,-1,0,"Link aja sebenernya kurang bagus,isi e-toll sering nyangkut dan uang kadang tidak kembali tolong diperbaiki lagi."
-1,-1,-1,0,"Kacau topup emoney 400rb sukses tapi kaga masuk.. Call center di tlp ga terhubung, di email udah 6 hari kaga ada balesan.."
0,-1,-1,0,"Sistem buruk,, sangat buruk. Sering gangguan. Jelek banget pokoknya"
0,0,-1,0,Gagal memuat terus padahal koneksinya bagus
0,1,1,0,"Aplikasinya bagus, mudah digunakan kapan pun dan dimana pun dan aplikasinya mudah di mengerti dan banyak fiturnya"
0,0,1,0,"Sudah daftar dan buat lama, namun baru pertama kali lagi buka dan coba Mudah mudahan aman dan nyaman."
0,0,-1,-1,Aplikasi macam apa ini sudah melakukan upgrade akun tapi masih proses terus padahal semingguan lebih. Dasar gak guna
0,-1,-1,0,aplikasi gak jelas sudah hampir 3 minggu lebih belum selsai di apdet mau di tarik tak bisa trensfer pun tak bisa
0,1,1,0,Desain aplikasi sangat efektif dan benar benar memudahkan pengguna. Untuk pemakaian aplikasi sejauh ini tanpa ada kendala.
0,0,-1,-1,"Buruk, konfirmasi telfon tiba tiba terputus padahal sinyal bagus pulsa ada, kenapa link tidak jelas, pdahal ada saldo banyak di link"
0,1,1,0,"Sangat mudah untuk di gunakan, tampilan simpel jadi mudah untuk di pahami bagi seorang gaptek sekalipun"
0,-1,-1,0,"Padahalan belum pernah buat akun, tp katanya sudah ada , giliran mau reset pin sambungan koneksi terputus ,anehhhh"
0,0,-1,-1,Linkaja tidak bermutu data pribadi saya tidak bisa di upgrade masih enak pakai dana cepat di upgrade kalau bisa saya tidak akan kasih bintang dengan linkaja
0,1,1,0,Aplikasinya bermanfaat banget apalagi kalo buat naik transportasi umum kayak kereta jadi mudah ð
0,1,1,0,"Aplikasi lebih lengkap, dan mudah. Tingkatkan terus linkaja ð"
0,1,1,0,"LinkAja simple, buat pembayaran cashless. App nya mudah untuk digunakan, mantap pokonya. Mungkin barangkali ada fitur tambahan yang bisa mempermudah user buat gunain. Sangat di tunggu Update nya kak..."
-1,-1,-1,0,"Aplikasi sampah,topup saldo 2x tapi saldo tidak bertambah padahal di riwayat nya sudah keterangan nya,,tlpn CS nya juga g jelas"
0,0,-1,-1,"Tidak bagus ini aplikasi LingAja. Soal nya berkali kali kita foto/rekaman gambar. Di suruh kedip mata Dua kali, di suruh buka mulut, di suruh geleng kanan,di suruh geleng kiri.. Hasil nya tidak pernah ACC. yang buat aplikasi ini tidak punya hati, capek berhari hari tiap mau upgrade full service. Di minta buka mulut, kedip mata, geleng kanan kiri. Sakiiiiiiiiiiiit..... HAti di kerjain. Bagus nya yang punya aplikasi ini cepat Mati. Agar tidak banyak orang sakit hati.. ðððððð"
0,0,-1,-1,Upgarde lama sampe 24 jam belum ke upgrade ga enak ini apk masa udh diuograde belum berhasil-hasil gimna sih didm g dibales
-1,-1,-1,-1,Aplikasi terburuk yg pernah saya instal !! Verifikasi sudah hari ke-9 belum juga berhasil proses terus. Uang saya tidak bisa ditarik/ditransfer. Email/TLP/chat tidak ada respon. Pake aplikasi ini sama sulitnya dengan menagih hutang. Segini saya mau tarik uang saya. Bukan mau pinjam !!!! Tolong segera diverifikasi akun saya !
0,-1,-1,0,Aplikasi tidak jelas buat kirim uang gagal tapi buat beli pulsa berhasil. Update nya selalu gagal keterangan update data tidak sesuai nyesel saya download aplikasi ini.
-1,-1,-1,0,"Layanannya jelek amat, mau login dan reset pin aja, enggak bisa terhubung, selalu keterangan gagal memuat tidak ada koneksi, parah sih"
-1,-1,-1,0,Saya isi saldo nggak bisa nambah saldonya padahal jelas d riwayat ada tulisannya berhasil melakukan tambahan saldo... Habis itu saya keluarin dari aplikasi niatnya mau masuk lagi malah nggak bisa masuk.. Di tlp callcenter juga nggak bisa.. Di email juga no respon apa2 terus gimana dong solusinya
0,0,-1,0,"Ini maksudnya gimana yah, selalu saja infonya cek internet, padahal jaringan wifi dan data seluler tidak kekurangan kuota, tolong di perbaiki."
0,1,1,0,"Aplikasinya dari linkaja ini keren banget memudahkan saya dalam membeli/membayar sesuatu, cocok banget buat kita yang ngga mau ribet apa lagi buat kaum milenial"
0,0,-1,-1,"Saya sudah 7 hari ini masih menunggu proses verifikasi wajah untuk layanan full service, kenapa hingga saat ini masih belum bisa berhasil untuk proses verifikasi wajahnya, Mohon dibantu, terima kasih ð"
0,1,1,0,Aplikasi LinkAja sangat mudah dan efesien sekali. Banyak fitur yang dapat mempermudah semuanya.
0,-1,-1,-1,"Sumpah nyesel pake linkAja buat bisnis, udh ada bbrapa yang masuk tpi gabisa di transfer karna belum juga di tinjau sampai sekarang udh hampir sebulan masa akun basic terus,"
-1,-1,-1,0,Aplikasi payah masa saya reset ga bisa bisa. Telfon call center pulsa saya habis ga dapat solusi gimna ini. Tolong lah pihak link aplikasi nya di perbaiki lagi
0,0,-1,0,"Untuk LINKAJA saya menyesal pernah mendownload dan menaruh uang 50.000 saya, aplikasi ini tidak rekomen karena gara gara aplikasi ini uang saya hilang gitu aja. Saya harap kembalikan saldo saya, tidak semua orang itu kaya"
0,0,-1,0,"No hp saya sudah tidak aktif untuk mndapatkan kode otp , jadi dengan cara pa saya login akun link saya Saya sudah mengikuti semua contoh tutorial tapi gak bisa , Coba beri kemudahan ???"
0,1,1,0,"LinkAja apk yg sangat rekomended, apalagi dijaman skrng yg serba digital serba canggih, pke linkAja jdi lebih mudah."
-1,-1,-1,0,"Aplikasi yg bikin kecewa,saya komplen masalah top up e money yg ga masuk saldo udah seminggu ga di tanggepi,udah kirim bukti lewat email juga.payah bangt"
-1,0,0,-1,"Lama buat verifikasi upgrade udah nungguin padahal buru-buru mau pake buat transferan, di email juga ga di respon"
0,1,1,0,"LinkAja sangat membantu disetiap transaksi pembayaran, bisa beli pulsa, token listrik dll jadi gausah ribet beli beli diluar"
0,-1,-1,0,"Tolong perbaikannya bos. Tidak bisa isi E-Toll, nfc aman. Sudah terlanjur top up saldo LinkAja."
-1,-1,-1,0,Kecewa. Membayar paketan beli di my telkomsel melalui link aja. Tapi hangus. Laporannya sudah berhasil tapi tdk masuk paketannya. Sudah komplain tadi tidak di proses. Sangat kecewa sekali.
-1,-1,-1,0,"Saldo dalam linkaja saya tiba tiba menghilang dan tidak dapat kembali lagi keburu dalam aplikasi tersebut,, operator jugaa tidak merespon keluhan dari sayaðð"
-1,0,-1,0,"Kecewa sih sama pelayanan pelanggan linkaja. Masa mau lapor keluhan tidak bisa. Lewat email dibalesnya sama auto reply dan disuruh pakai live chat. Pas pakai live chat bot ga guna tidak memberikan solusi juga. Telepon call center, sampai nutup otomatis teleponnya tidak ada yang mengangkat. Hadeuh"
0,0,-1,-1,"Dari bulan juli tahun kemaren masih tipe basic mulu ajg . Mana gw udah top up 1jt , aplikasi kntl"
0,1,1,0,"keren sih, banyak opsi untuk transaksi jadi bisa mempermudah untuk lakuin pembayaran apapun. semoga kedepannya lebih baik."
0,1,1,0,"Aplikasinya sangat membantu, tampilannya juga ga ribet jadi mudah untuk digunakan"
-1,-1,-1,0,"aplikasi ngga jelas, ngga bisa login padahal masih ada saldo yg lumayan. TLP call center ngabisin pulsa doang, kirim email balasannya ngga jelas, live chat ngga guna banget lebih muter2 kaga jelas!!! kecewa banget"
0,1,1,0,"Wah aplikasinya keren nihhhhh, mempermudah hidup karena cocok bgt untuk gw yg cashless jd bs super membantu. Thanks"
0,1,1,0,"Aplikasi ini sangat rekomended bangett, soalnyaa terdapat fitur-fitur yang membantu dalam aktivitas kita sehari hari dan pemakaian nya mudah banget"
0,1,1,0,"Apknya bagus banget, nggak lemot. Banyak fitur dan mudah di akses. Tampilannya bagus. Mantep banget deh pokoknya.ð"
0,-1,-1,0,"Aplikasi tidak jelas, padahal sebelumnya lancar aja, makin lama makin gak jelas!!! Padahal sudah di lakukan upgrade full service dan waktu klik ajukan Ket. Already full service... Tapi Ket. Pemberitahuan masih diminta upgrade full service!!! Aplikasi sampah!!!! Mengecewakan dan mempersulitkan!!!"
0,-1,-1,0,Link aja kalo buat transaksi malem hari selalu error. Pindah aplikasi sebelah aja
-1,0,-1,-1,"Pihak LinkAja gak punya niat upgrade member baru ke layanan full service. Member baru di terlantarkan dengan akun masih ""BASIC"" . Katanya cuma butuh 1 x 24 jam tapi faktanya lebih dari 1 minggu pun masih ""BASIC"" di chat CS yg jawab cuma BOT, di telpon gak ada perkembangan. Untuk mau install nih aplikasi mending jangan gak ramah buat member baru member barunya di abaikan."
0,-1,-1,-1,"Upgrade gagal terus foto real sama ktp beda...... Ribet Ditambah isi pulsa ga masuk2,,,,, eh operatornya keukeuh udah masuk katanya...... Preeet payah aplikasi butut"
0,-1,-1,0,Bintangnya tk kurangi jadi dua.cz sering trobel buat tansaksi tidak bisa.isi d indomaret sekarang juga susah bilangnya tidak ada fringernya.repot..adminya juga naik sekarang
0,1,1,0,"aplikasi sangat membantu dalam proses transaksi, mudah juga dalam menggunakan jadi ga nyesel download aplikasinya"
0,-1,-1,0,"Link aja sekarang mengalami kemunduran... bayar asdp (transportasi kapal) tidak bisa, isi ulang paket data di telkomsel sudah tidak ada... harga pulsa mahal... Logonya aja Bumn tapi harga gak merakyat. lebih baik swasta, harga masih bersahabat"
-1,-1,-1,0,"Saya top up di hisrory transaksi berhasil malah saldo saya masih kosong!! Lalu akun saya sekarang tidak bisa di akses , sudah komplain melalui dm ig , live chat , email tidak ada solusinya , bahkan saya sampe kena tipu di twitter uang 2,5jt saya raib niat ingin komplain agar uang saya masuk malah ujung""nya kena tipu dengan iming"" Bisa di refund tapi harus ada saldo di rekening senilai 1jt lebih!!!!!!! Mohon bantuanya!!!!!!"
0,1,1,0,Aplikasi link aja sangar recommended. Aplikasi ini sangat bermanfaat kalau pergi tidak perlu menggunakan dompet dan tidak takut kehilangan dompet karena udah ada link aja.
-1,-1,-1,0,Mau reset pin aja susah sekaliiiiii padahal ada saldo di sanað­ð­ð­ terpaksa kasi bintang 1 karna ribet banget aplikasinya udah telpon call center tapi gak ada info apa-apa email juga begitu gak rekomended dah aplikasi ini ribet
0,1,1,0,Link aja sangat membantu untuk aku yang cashless.. jadi gampang kalau mau melakukan pembayaran apapun
0,-1,-1,0,Sdh berhari2 tidak bisa transfer gilaran isi top up cpat tp giliran transfer uang proses gagal terus... Tolong dong di baikin aplikasi ngendap uangx g bisa transfer kayak apa aplikasi ini katax full services
0,-1,-1,0,Klo bisa pelayanan untuk transaksi transfernya di no limit kan ..jadi kesulitan klo di batasi. Transaksi perharinya .tolong di perbagus lagi
0,-1,-1,0,Kalo pending lama uang kembali apa lagi Sabtu Minggu Senin baru kembali. Dan selalu gangguan klo mau transaksi gagal terus dan lama baru normal. Kurang puas dengan link aja ini ð Paling buruk aplikasi
-1,-1,-1,0,"Saya turun kan lagi bintang nya krn kemarin saya bayar tagihan dengan metode Qris transaksi gagal tapi Saldo terpotong dan sampai saat ini Saldo saya belum kembali juga, utk menghubungi customer care nya sangat lah susah, tolong di perbaiki lagi pelayanan nya min, terimakasih."
-1,-1,-1,0,Susah reset pin yang keblokir habisin pulsa jika di cs ditelepon hanya iklan dan habisin pulsa Merugikan dan aplikasi gak ada untungnya jangan mau download aplikasi ini sebelum anda menyesal saran saya sudah disampaikan via email juga dialihkan ke tlp merugikan banget tanpa solusi
0,-1,-1,-1,"Aplikasi apaan ,mau ke premium aja lama ,kirim uang ke bank engga bisa upgrade lama payah!"
0,1,1,0,"Aplikasinya sangat menarik, mudah di gunakan, praktis dan juga modern banget"
0,1,1,0,"Keren nih aplikasinya, fiturnya lengkap dan gampang dipakenya. Recommended banget buat transaksi sehari-hari."
0,-1,1,0,"Aplikasinya bagus dan sangat ngebantu bgt,tapi kalau boleh masukan lg untuk pengiriman ke bank BCA dan yg lain PPN jgn terlalu besar dong,serta mutasinya juga kalau bisa untuk pengiriman ke BCA tampilkan nama penerima jangan hanya nomor rekening saja.mohon perbaiki segera admin.tq"
0,1,1,0,Semoga App LinkAja Lebih Bagus Lagi Kedepannya & Juga Lebih Ditingkatkan Lagi Bonus Saldo / Ditambah Dengan Berbagai Vocher-Voucher Bonusnya Menarik Lainnya. ðððð»ðð»
-1,-1,-1,0,"Transaksi gagal saldo kepotong/hilang,sudah telvon ,email ,chat ,responya cuma bilang tunggu2 sampai sekarang juga ga balik2 tuh saldo"
0,1,1,0,"Harus download sih, karena mempermudah transaksi. Thank u link aja"
0,1,1,0,Pengelolaan tranafer dan pengisian saldonya sudah bagus tinggal menerima dari aplikasi lainnya agak dipercepat pula kak.
-1,-1,-1,0,"Transaksi QRIS sudah 2 Hari belum masuk saldo terpotong,pas Tlpon CS malah habisin pulsa buat dengerin blablabla yang tidak menyelesaikan,Kirim email gak di bales bales.."
0,1,1,0,Aplikasi yg sangat memudahkan dan membantu sekali terutama untuk melakukan pinjaman online sangat mudah dah cepat
-1,-1,-1,0,"Aplikasi biki pusing aja ... Masih ada saldo tapi login ulang g bisa, minta menghubungi call center. Berbayar lagi live chat g nyambung nyambung. Puyeng. Mau tarik saldo gmn kalo caranya gini ..."
0,-1,-1,0,"Akun tidak bisa diakses ,padahal saldo masih banyak didalamnya, tolong segera diperbaikilah , ini sangat menyusahkan pengguna aplikasi ini."
-1,0,-1,0,Komplain isinya robot. Program Cashback Klik Indomaret & Top Up TapCash BNI gak masuk. E.Wallet lain lebih menarik skarang. Selamat tinggal Link Aja.
0,0,1,-1,"proses upgrade nya lama,, saya sudah 5 hari tapi masih dalam proses.. kalau sudah terproses bintang nya saya tambah, sesuai janji saya sdh tambah bintang nya Terima kasih"
0,0,-1,-1,Upgrade ke full service nya lama bangeet sampe 2 minggu gua tungguin masih aja belum di activation.gamau download lagi apk yg development nya sama kaya apk ini.
0,0,-1,-1,Kapan upgrade nya selesai nih? Udah lebih dari 24 jam msh basic terus.. lemot amat ya
0,-1,-1,0,"Gak bisa login ulang, mau reset pin tapi katanya koneksi jaringan. Padahal jaringan saya bagus, aplikasinya aja yg erorr.. ToLong seceparnya di perbaiki, soalnya butuh banget... Parahhhh!!!!ð¡"
0,-1,-1,0,Saya salah meng input nomer rekening bank. Dan rekening itu tidak terdaftar di bank manapun. Tapi uang saya ga kembali. Padahal transaksi gagal. Begini cara linkaja memperlakikan saya yh sudah menggunakan aplikasi ini lebih dari 4 tahun
0,0,-1,0,"Sedikit kecewa.. aplikasi bagus untuk hp tetap, tapi jika hp baru/rusak instal kembali, maka.. saldo.. Sebelumnya saya sudah menggunakan link aja dengan nomor dan email yang sama untuk daftar dan upgrade.. Dan sekarang instal kembali mengulang dari awal, trmaksud upgrade. ð"
0,-1,-1,0,Setelah di update jadi gak bisa kirim uang dan aplikasinya kalo di pake suka ngelag gitu
0,1,1,0,"Bagus aplikasi nya. LinkAja memudahkan untuk pembayaran dan transaksi, apalagi bisa bayar transportasi KRL. Mantap!"
0,-1,-1,0,Tolong dong untuk update selanjutnya diberi opsi mode terang n gelap Sama opsi mode pembayaran di tambah kartu debit jangan cuma kartu kredit Terimakasih
0,1,1,0,"Aplikasi ini bagus banget, saya transaksi tanpa biaya admin. Fitur fitur didalam aplikasi juga sangat lengkapðð¯"
0,-1,-1,0,Tiba tiba gak bisa login. Padahal didalam masih ada saldonya!!!!. Solusinya gimana ini!!
0,0,-1,-1,"Proses upgradenya lama, disuruh nunggu 1 x 24 jam tpi sampai berhari hari gak ad konfirmasi"
0,1,1,0,"I love this, gampang digunain banget, emang dari lama udah pake dan menurut aku membantu sekali untuk beli a i u e o dengan mudah. Terutama aku yang suka jalan mudah buat beli tiket kereta."
0,-1,-1,0,"Akun lama lupa pin susah dibuka, minta reset pin tiba tiba gagal dimuat. Bikin akun baru suruh buka akun lama. Dan begitu terus..."
0,1,1,0,"Aplikasi yang lumayan bagus, ga berat memo dan bisa di semua versi android. Bisa dibilang e-wallet yang bisa ini itu dan lumayan mudah ditemukan di offline store. UI yang bagus dan simple. Pokoknya bagus dehâ­â­â­â­â­"
0,0,-1,0,Padahal jaringan lancar tapi katanya jaringan bermasalah. GIMANA SI TOLONG DIPERBAIKI!!
-1,0,-1,-1,Mau jadi full service supaya bisa di gunakan untuk TF..sudah satu bulan msh belum bisa..sedangkan segala persyaratan sudah beres ..buat apa bikin aplikasi ini kalo ga bisa di pake..hampir semua keluhan sama..susah jadi full service..tp kenapa ya admin aplikasi ini tidak pernah merespon..emang berapa bulan bisa jadi full service..
-1,-1,-1,0,Aplikasih nya jelek parah. Saya tranfer lewat Qris saldo sudah kepotong tp masih dalam proses. Udah 1minggu masih begitu dalam proses juga. Di live chat gak ada respon di telepon bikin emosi. Parah pokonya
0,-1,-1,0,"Ini aplikasi menyediakan layanan beli emas, tp saat mau jual ga bisa di aplikasinya, harus offline datang ke pegadaian. Di yang lain bisa, linkaja doang yg ga bisa. Nyesel gw nabung emas disini. Di CARA PAKE ga ada jual emas, itumah reksadana"
0,0,-1,-1,Gimana ini? Mau upgrade ke full service aja mladh keluar sendiri ga jelas... Tolong lah yg bener kalau ga mnding hapus aja lasg daripada ribet
0,0,-1,0,"Aku terblokir 3 kali salah masukkan PIN, padahal sebelumnya belum pernah install linkaja, data saya seperti nya di salahgunakan org lain ni"
